Date,Close,High,Low,Open,Volume,Ticker,return_1d,return_5d,return_10d,return_20d,price_vs_ma20,price_vs_ma50,rsi_14,macd,macd_signal,macd_hist,bb_width,atr_14,volume_ratio,volume_trend,price_volume_signal,market_return_1d,day_of_week,month,quarter,target
2019-08-05,140.7535400390625,141.67007662086965,137.77723230567193,139.29494337935583,13070100,CRM,-0.019766357215830865,-0.08571766130112135,-0.0943562056133197,-0.06537494939031285,-0.08359703461101053,-0.07388533307813472,29.566398198343762,-1.5890748733643818,0.05716324781380394,-1.6462381211781858,0.11400496475704296,0.02822941590179051,1.8446771169342746,0.47177523788075004,-0.03646254684119188,-0.03561837318072697,0,8,3,1.0
2019-08-06,140.73379516601562,142.86254521114668,139.90595293891107,141.70946099152957,6694000,CRM,-0.00014027976164143752,-0.09021411478923258,-0.08608007502301862,-0.07242617227869586,-0.08043612815127898,-0.0726068460253465,29.545431981048225,-2.2499927653935288,-0.40426795482766265,-1.8457248105658661,0.13569507891455126,0.027717306933059967,0.9334755719176411,0.5781780460203696,-0.00013094773072671126,0.012904937439053733,1,8,3,1.0
2019-08-07,139.590576171875,141.0294576974451,137.0479050078441,138.89084271591832,7635500,CRM,-0.00812327268508628,-0.08323630269630433,-0.11336471506343393,-0.09362013441224559,-0.08358922730938179,-0.07851853477230053,28.29436273887383,-2.8333619422663787,-0.8900867523154059,-1.9432751899509728,0.15632656604468168,0.027985646894540646,1.0453131010841248,0.024321858817847763,-0.008491363361399504,-0.00010694160198217451,2,8,3,1.0
2019-08-08,141.73904418945312,142.86254867865168,140.2607480174547,141.44338194745217,8670300,CRM,0.015391211043736641,-0.046349578157209304,-0.09745853575071806,-0.09490234426763655,-0.06492289991085021,-0.06323028993926172,33.95439696942354,-3.086740778103376,-1.329417557473,-1.7573232206303762,0.16600298741527772,0.027241660034505222,1.1742224431242987,-0.6681186769608838,0.018072705434418124,0.020615974119401824,3,8,3,1.0
2019-08-09,141.29554748535156,142.37963739207456,139.63986294200015,141.5320802935475,5286700,CRM,-0.003128966380701481,-0.015991717278926787,-0.10376940759677045,-0.09305426270946071,-0.06336974026324971,-0.06466392447934499,33.36886133283183,-3.285459081401399,-1.72062586225868,-1.5648332191427188,0.17477821545709013,0.02676025259146192,0.7114577165311945,-0.5976299385793331,-0.002226127276316752,-0.009166458549535812,4,8,3,1.0
2019-08-12,138.68389892578125,139.91581245728656,138.02359507745524,139.50189131526162,4389500,CRM,-0.01848358710553899,-0.014704007534779406,-0.09916127569826538,-0.1185720398206419,-0.07496209675901311,-0.08066999355839,30.079326839184006,-3.6120455678667156,-2.098909803380287,-1.5131357644864285,0.18462190871537124,0.027001955960806377,0.587610055568273,-0.6641571219807041,-0.010861141646186779,-0.015673738997716645,0,8,3,2.0
2019-08-13,141.7981719970703,142.9019616472874,138.39807881022995,138.8908441952206,5205800,CRM,0.02245590941278408,0.00756305072139285,-0.08333335799377628,-0.08432502301778988,-0.0500524976946648,-0.05987573869890639,37.9363335576832,-3.5783232188934733,-2.3947924864829244,-1.1835307324105488,0.18860985507934816,0.026791327517771225,0.7049416193561711,-0.22231849417388705,0.015830105145563496,0.01729025539175642,1,8,3,1.0
2019-08-14,137.69837951660156,140.30018050932546,135.87514132361352,139.24565522068707,8607800,CRM,-0.028912872590159067,-0.013555332366732342,-0.09566333931501025,-0.11703730737600859,-0.07184366558622102,-0.08573242395751346,32.72321753597525,-3.8381729357308245,-2.683468576332505,-1.1547043593983197,0.19659977778204601,0.02869082791354563,1.1315496464482475,0.12733940147992917,-0.03271635075719772,-0.033851582818828094,2,8,3,2.0
2019-08-15,140.07350158691406,141.22657085268642,137.72793340091158,139.05840603572966,6647700,CRM,0.017248729278082298,-0.011750767842859444,-0.05755570286752898,-0.10032916900775835,-0.050837226305478045,-0.06797304550679695,38.035641615595786,-3.80855060643907,-2.908484982353818,-0.900065624085252,0.19787972659706562,0.027988896315742955,0.8574054190003579,-0.23327912528978234,0.014789153953897894,0.005597796406316002,3,8,3,2.0
2019-08-16,141.80801391601562,143.2370304445215,140.4578416492349,140.99002161837308,5341100,CRM,0.01238287263080462,0.0036269113909424,-0.012422806429544075,-0.08204152673281817,-0.03493985672908839,-0.05451977936303687,41.65873481492849,-3.6035742867928207,-3.0475028432416185,-0.5560714435512022,0.19662849847908773,0.027265265514016392,0.6883401916903261,0.010289972950990212,0.008523628920364946,0.017015710142075136,4,8,3,2.0
2019-08-19,141.59121704101562,144.02547947151203,140.8126542772976,143.49329942312357,4632100,CRM,-0.0015288055238429354,0.020963631234439672,0.005951374308032609,-0.0889663804031775,-0.031860234264895704,-0.053776676761968956,41.33342344988713,-3.4192082681321665,-3.121843928219728,-0.2973643399124386,0.1924979153685601,0.02697728678799589,0.5904133824144225,0.055268253787447374,-0.0009026272403859606,0.014400931757921953,0,8,3,2.0
2019-08-20,143.43414306640625,144.38025923167788,140.99003094329674,142.07412081621152,6259200,CRM,0.013015821630071756,0.011537321294732505,0.019187629362266367,-0.06854411823577,-0.015707234446068807,-0.04054453964518423,45.2475619670432,-3.0887825789152146,-3.1152316583588253,0.026449079443610746,0.1875030145844524,0.02641677141280732,0.7907832913676108,0.2023512236351761,0.010292694268481884,-0.011122945339091,1,8,3,2.0
2019-08-21,145.24754333496094,146.24292409245496,144.04519447960786,144.77447769357093,6142400,CRM,0.012642737843214347,0.05482391183441071,0.04052542312111829,-0.07743344498726634,0.0009237227992500152,-0.028059429623752075,48.86292399596126,-2.65004354082447,-3.0221940348519545,0.3721504940274847,0.1731049876400837,0.025604884325099504,0.7661924325025555,-0.2864146471804643,0.009686770061584513,0.006406431570971672,2,8,3,2.0
2019-08-22,146.09507751464844,147.73104706045152,143.36515324383646,147.32699089920192,11744500,CRM,0.005835101649416252,0.042988687078676646,0.030732769154086403,-0.06972093727795381,0.010576777728953823,-0.02199591328672723,50.507800563130935,-2.2084926386321797,-2.859453755608,0.6509611169758203,0.15668869433844035,0.02577259950267897,1.422319806086383,0.7667012650992073,0.008299380646492058,-0.0019384412802768037,3,8,3,2.0
2019-08-23,149.3769073486328,156.127784160052,148.47020579876613,155.41820079633405,26531900,CRM,0.02246365784401827,0.05337422916803414,0.05719472415872873,-0.05250974608165371,0.03624501005083247,-5.6714318761086346e-05,56.36126632148789,-1.5755818009997427,-2.602679364686349,1.0270975636866062,0.13731584767757812,0.028203324577482307,2.8422188716031465,3.96749733201026,0.06384663224950478,-0.02588990147813574,4,8,3,2.0
2019-08-26,152.89524841308594,152.96424278764616,149.32763171285362,151.28882838954178,8975400,CRM,0.02355344696112649,0.07983568196038471,0.10247295899079178,-0.0068496660455765745,0.06104023906441447,0.022803081518391943,61.604117643580686,-0.7810907543969279,-2.2383616426284645,1.4572708882315366,0.13458843134324402,0.0272850865970197,0.9609975513053459,0.9376524686427323,0.022634804854442896,0.014099257651928132,0,8,3,1.0
2019-08-27,151.3479766845703,153.64425028355586,150.32301620074173,152.02798032490958,6516500,CRM,-0.010119815655325493,0.05517398751077107,0.06734786882652699,-0.0215978132302882,0.05152168325549322,0.012014818153013085,58.28758121124925,-0.27315402381307763,-1.8453201188653874,1.5721660950523098,0.1258299207521206,0.027162624340234,0.6893276133545391,0.04110748977505119,-0.006975868373273422,-0.005343024916162009,1,8,3,1.0
2019-08-28,149.6331329345703,150.56938412293516,148.68701681455596,150.2934367208488,5326800,CRM,-0.011330470268353654,0.030193898629291116,0.08667315810009102,-0.01728162494775176,0.04055862530338161,0.0003847209399669982,54.76835353714206,-0.008881681916193429,-1.4780324314755486,1.4691507495593552,0.12008411824168648,0.026781724565323586,0.5698913399903391,-0.13278197447251894,-0.006457136883952761,0.0027035071234966733,2,8,3,1.0
2019-08-29,153.67379760742188,153.74279197591005,150.45112298759838,151.18040609444273,5979900,CRM,0.027003809875573603,0.0518752597397647,0.09709399612651914,0.033949980067711216,0.0667860170565584,0.027156635498529758,60.77758101345568,0.5206027385657421,-1.0783053974672905,1.5989081360330326,0.13107347435780636,0.02612504701225593,0.7170311536061095,-0.49083400740772276,0.019362572946842592,0.016630238671628838,3,8,3,0.0
2019-08-30,153.81179809570312,155.93068328564271,151.4760798902369,154.15672485048051,7591000,CRM,0.000898009227531249,0.029689266070555664,0.08464813692967033,0.07117376308042744,0.06396978743403126,0.028232105056447354,60.96830536668846,0.94051675095929,-0.6745409677819745,1.6150577187412645,0.14316581070059772,0.026305877669203545,0.9415298899460584,-0.7138915795702532,0.0008455025291680418,0.001340169495447341,4,8,3,0.0
2019-09-03,150.52012634277344,153.07266273815802,149.56416019088968,151.97872286528113,4953800,CRM,-0.021400645423061637,-0.01553430924089605,0.06306118054745813,0.06938785554523519,0.037694872124280465,0.006772501047536794,54.198452310423285,0.9962075695415251,-0.3403912603172746,1.3365988298587999,0.144824303567287,0.0269767646779541,0.6469977842631092,-0.44806916683379017,-0.013846170170521328,-0.009172799242201397,1,9,3,0.0
2019-09-04,150.25404357910156,152.6784411064428,150.11606985834237,151.86044867693911,3604500,CRM,-0.0017677553835288018,-0.007227933464539538,0.047547260135530456,0.06764720870246865,0.03247226008709747,0.005006021637068869,53.67956977883238,1.007261208997761,-0.07086076645426748,1.0781219754520286,0.14485672981035855,0.026312327104264545,0.48046418878930225,-0.4468656487378194,-0.0008493431563250877,0.008986093477321017,2,9,3,1.0
2019-09-05,151.5450897216797,152.501055891526,149.7514162770582,152.40249678696136,5065400,CRM,0.008592421953013574,0.012777629857856576,0.043357334947798254,0.08563983241308026,0.03708410430519282,0.013049787975944804,55.88637797389508,1.1074321434896603,0.1647978155345181,0.9426343279551422,0.14345648327806168,0.025520728695334893,0.6869629076104462,-0.04907261395209128,0.005902675168258033,0.019440405448005564,3,9,3,1.0
2019-09-06,148.88414001464844,151.8210174862288,148.58847777729332,151.7421732204004,4722300,CRM,-0.01755879858541254,-0.031167692003090774,0.01909073561852459,0.05041021594335682,0.016389245873354996,-0.005004288662181722,50.54170121196583,0.9610238432458971,0.32404302107679395,0.6369808221691031,0.1412457352873696,0.025672203069319503,0.6580488460839036,-0.21030452014247725,-0.011554547147750399,-0.005719171349963259,4,9,3,1.0
2019-09-09,147.37625122070312,149.94848689615458,145.94723474278672,149.4655864874407,6265500,CRM,-0.010127934337377686,-0.041840398166308024,-0.013393342809409847,0.04303535280177151,0.004011435488012305,-0.01493231431642661,47.754628598933735,0.7150772216775749,0.40224986119695016,0.31282736048062476,0.1372205516071697,0.026021658413173988,0.8671786280017522,-0.17461467527335006,-0.008782728203179017,0.004407145344230012,0,9,3,2.0
2019-09-10,147.48468017578125,149.46560673457856,145.6023277515105,146.61742328603572,6249700,CRM,0.0007357288177709531,-0.020166380674433437,-0.03538741912166321,0.06345928632068443,0.0017470801076242548,-0.013937359436771435,47.97678368917994,0.5228845747379296,0.4263768039051461,0.0965077708327835,0.12715544964746273,0.026016235815269573,0.853998235896567,0.2615971577374945,0.0006283111124746608,0.0013133794684231093,1,9,3,2.0
2019-09-11,151.86044311523438,152.41233797805867,146.88350937911068,147.9183197659098,6242400,CRM,0.02966927096589167,0.01069122332995387,0.0033860144145310134,0.07096192409569246,0.02795540150042286,0.015314385453414348,56.09113577314916,0.7154112017958596,0.4841836834832888,0.23122751831257082,0.12481699210367225,0.026062359014814903,0.8470019314802791,0.7318352059925093,0.025129929813722012,0.009022626785331478,2,9,3,1.0
2019-09-12,152.51089477539062,154.53123596903112,152.17581790487654,152.79669209718045,4993500,CRM,0.004283219822180273,0.0063730540889492815,0.01923211647301848,0.10757218284477488,0.02720859947849119,0.019578550538386974,57.16079147798021,0.9099861992833951,0.5693441866433101,0.340642012640085,0.11046653269948452,0.025348414328760442,0.6945758128769501,-0.014194338058198808,0.002975020889721529,0.0014894962842601778,3,9,3,1.0
2019-09-13,150.7664794921875,152.66856152783745,150.5299617528769,152.08710203469246,3763500,CRM,-0.011437971600469554,0.012642981833752565,-0.01891876273313342,0.07633833511785637,0.011815839914101955,0.008263410588527975,53.403450034239235,0.9129051496601619,0.6380563792466805,0.27484877041348144,0.09776644856518284,0.024823356674722942,0.5342033507119163,-0.2030366558668445,-0.006110202754318576,0.0012111416142434827,4,9,3,1.0
2019-09-16,150.7960662841797,151.87030631348765,149.16994643635738,149.45574375919628,2592300,CRM,0.00019624250756433703,0.02320465499122526,-0.01960663517922745,0.06338183661106167,0.008971337042914751,0.008670021225081648,53.459328921498084,0.9071487990355251,0.6918748632044495,0.21527393583107568,0.08726656754321672,0.024324834563419516,0.37528066789912023,-0.586258079961695,7.364601930894255e-05,-0.005277677090407729,0,9,3,1.0
2019-09-17,150.60879516601562,151.229669224999,149.53455537132288,150.78618345772412,3028500,CRM,-0.0012418833115390715,0.021182640708925504,0.0005890828382661972,0.06368741164494551,0.004687356103811879,0.007416042292559322,53.0258784623551,0.8773619530910537,0.7289722811817704,0.14838967190928332,0.07259972856681676,0.023419366306191226,0.4435770309559206,-0.5154167400035201,-0.0005508709121262079,0.0020088528939402996,1,9,3,1.0
2019-09-18,150.55953979492188,150.69751350106543,148.39137511066335,150.1456186764912,2951200,CRM,-0.0003270417975221873,-0.008566439644360546,0.0020331979662129296,0.04967713109435001,0.001977462166086408,0.007243278289241539,52.904378803334566,0.8400970504194731,0.751197235029311,0.08889981539016212,0.06071929699915227,0.022847748716009465,0.4429867683370734,-0.5272331154684096,-0.00014487518899550125,-0.0017333349961036748,2,9,3,1.0
2019-09-19,151.3775177001953,152.01810662376457,150.55952543535776,151.29867344163216,2947000,CRM,0.005432919802940583,-0.00743144990962441,-0.0011057568529084794,0.042203635424647556,0.0053704144714938895,0.0130722331459312,54.75833072966279,0.8665789447536838,0.7742735769741856,0.09230536777949816,0.05255457503423885,0.02178936797333208,0.4532256377762877,-0.40983278261740264,0.0024623385426751692,0.0016468304012067058,3,9,3,1.0
2019-09-20,152.95437622070312,154.61007577438113,151.3972357616274,152.4517609294471,11733000,CRM,0.010416728616403859,0.014511824749671831,0.027338279320109127,0.04695092280139912,0.013534462536501035,0.024124973623516732,58.176358753418256,1.0032406078223346,0.8200669831438154,0.18317362467851916,0.046514778073659356,0.02153397675191069,1.8046035616811282,2.1175767237943406,0.018798065562228135,-0.009173940763428234,4,9,3,0.0
2019-09-23,152.4123077392578,152.95435259984896,150.74677358653835,151.9195424183575,3642200,CRM,-0.003543988049502733,0.010718061119925126,0.03417142502161319,0.020320412602602866,0.00892784344216735,0.020957654064846176,56.593473408722254,1.0556368398226823,0.8671809544795889,0.18845588534309343,0.04625425907590183,0.02110155344096,0.6798675432407106,0.405007136519693,-0.002409442448489861,-0.001411823558660008,0,9,3,0.0
2019-09-24,149.8499755859375,154.00891716570013,148.90385931005446,152.04770527105117,4120800,CRM,-0.016811845390490854,-0.005038348386239178,0.016037566799054215,-0.019917380420618747,-0.0070332408702531435,0.004801755802403163,49.708538050476875,0.8802554043464283,0.8697958444529568,0.010459559893471582,0.045402465146556006,0.02236276249479378,0.8057108333382214,0.36067360079247157,-0.01354548595952572,-0.017469573123149666,1,9,3,0.0
2019-09-25,150.77635192871094,150.99316989254166,146.7455198105891,149.849950635617,3445000,CRM,0.00618202531666201,0.001440042484749826,-0.007138733196641711,-0.003776890635615926,-0.000705437948095744,0.01156696674158364,51.9829328844477,0.8067158636749241,0.8571798482973503,-0.05046398462242618,0.04533798320673089,0.02265011429690485,0.6944283463836812,0.16732176741664406,0.004292973617951653,0.011299921333785939,2,9,3,0.0
2019-09-26,150.13577270507812,151.18043304609577,149.64300725833334,150.21461698111824,3837300,CRM,-0.004248539080821456,-0.008202968406289202,-0.015573458367092008,0.003359147540722862,-0.005116693982071485,0.008055782508938902,50.28930758688059,0.6888057343271328,0.8235050255033067,-0.13469929117617396,0.044934937403661654,0.02185343202454711,0.7852956344496198,0.30210383440787236,-0.00333635919295769,-0.001617563846630804,3,9,3,0.0
2019-09-27,146.11477661132812,150.93402114741954,144.626630663498,150.9044564293703,5858200,CRM,-0.026782398500380777,-0.04471659967091046,-0.030853694379064045,-0.049188743388799305,-0.029331000754353687,-0.017678733589638118,41.21253648217775,0.26781314420478,0.7123666492436014,-0.4445535050388214,0.04969370722168108,0.0239342934769798,1.2003634981471634,-0.5007074064604108,-0.032148613552688415,-0.006783422916375109,4,9,3,1.0
2019-09-30,146.29220581054688,146.8145359723969,145.27711021012078,145.8092902670595,3671200,CRM,0.0012143138656723895,-0.04015490625062257,-0.0298672278701565,-0.04888826720871886,-0.025718836009419044,-0.015401663853688352,41.71246457800109,-0.05092246058825367,0.5597088272772304,-0.610631287865484,0.05134772428504855,0.02294840891677369,0.7837134809093655,0.007962220635879369,0.0009516741465826162,0.0036289329165688387,0,9,3,1.0
2019-10-01,145.55303955078125,147.98730171764737,145.1194036126828,147.32699791663595,3172900,CRM,-0.005052670138304349,-0.028674919821338185,-0.03356879397157009,-0.03299948593373381,-0.02903558455507671,-0.019073920965877678,40.17951034884142,-0.35902860517273893,0.37596134078723653,-0.7349899459599755,0.057881416277153847,0.022824841982058634,0.6904633409642854,-0.23002814987381093,-0.0034886835044840993,-0.0062472351987874096,1,10,4,1.0
2019-10-02,142.13323974609375,144.38024855468947,141.1279942144572,143.94661263759113,4432400,CRM,-0.02349521394566534,-0.05732405693635412,-0.055966563528990876,-0.05404715666592097,-0.04927342656046485,-0.04058783132911714,33.96099180338,-0.8691353569428202,0.1269420012412252,-0.9960773581840454,0.07354203299295752,0.023928238080487677,0.9559353982291342,0.2866182873730043,-0.0224599066996283,-0.014774443219173039,2,10,4,1.0
2019-10-03,144.87301635742188,144.9321457947522,140.02420700226477,141.91642418686223,3660900,CRM,0.019276114554360735,-0.035053313762831495,-0.04296874094378844,-0.04402698481693745,-0.02877986491164297,-0.020432383284056388,41.74043771253773,-1.040329289113231,-0.10651225682966603,-0.9338170322835649,0.0772774027856141,0.02421870349678292,0.8016879485118767,-0.04596982253146742,0.015453428732365387,0.008027479417434947,3,10,4,1.0
2019-10-04,145.88812255859375,146.76524436569238,144.09446432927132,146.13450525764398,3259000,CRM,0.007006868681932232,-0.001551205552175472,-0.04619844058540201,-0.020123147138170094,-0.020991477591902896,-0.012078232659729848,44.35589881346448,-1.0816228519553874,-0.30153437585481035,-0.7800884761005771,0.07969858171086493,0.023639962376460124,0.7252980810424352,-0.4436857737871701,0.005082068409121785,0.015212655827939719,4,10,4,1.0
2019-10-07,146.64697265625,147.16930272951188,144.8730143706411,145.1489617664019,2704700,CRM,0.005201589302456622,0.0024250563708265727,-0.0378272277910191,-0.004948413047642264,-0.015658211106007625,-0.0054566794703223565,46.29683012324003,-1.0411141215832913,-0.4494503250005066,-0.5916637965827847,0.08037039919494297,0.02295627479436431,0.6267720440249022,-0.2632654173022445,0.003260210759278802,2.2721913678142024e-05,0,10,4,1.0
2019-10-08,143.7987823486328,146.19361463650412,143.70022326733582,145.4051871001416,2613200,CRM,-0.01942208731641215,-0.01205235704841745,-0.040381676497734165,-0.024991733532970017,-0.03358067738294168,-0.02342818903533095,40.57601261411571,-1.2247180283486045,-0.6045038656701263,-0.6202141626784783,0.08567383800741853,0.023202479411437323,0.6322064323835237,-0.17640013867439885,-0.012278768531750212,-0.013875214551923231,1,10,4,2.0
2019-10-09,144.9222869873047,145.710714525227,144.48865108954718,145.13910493618343,2273000,CRM,0.00781303304744263,0.019622765555708632,-0.038826147910609565,-0.04568771159626406,-0.023753951006887597,-0.014490873544853788,43.53975301497324,-1.2649860407823894,-0.736600300692579,-0.5283857400898104,0.0865478114016012,0.022320474967683943,0.5776380626126114,-0.48718527208735674,0.004513105272653068,0.008920179958202223,2,10,4,1.0
2019-10-10,144.29156494140625,145.42491932188796,143.40457821763223,144.71533595807125,2687400,CRM,-0.004352139750276596,-0.004013524606826024,-0.038926151032319556,-0.053893394606918665,-0.025304352356851245,-0.017714794215786145,42.26533896235724,-1.3324332673958281,-0.8557668940332288,-0.4766663733625993,0.08623946052441955,0.021816881053416167,0.703565869960481,-0.2659182168319266,-0.0030620169895929435,0.008675962694090078,3,10,4,1.0
2019-10-11,147.208740234375,148.52936302004164,145.94726193243088,145.99654148319587,4663900,CRM,0.020217226794604137,0.009052263149461393,0.007487015676428621,-0.02359768079612723,-0.0044023654374556465,0.0023379607282276726,49.611570492505926,-1.1373829712305508,-0.9120901094726932,-0.22529286175785757,0.08476216960967399,0.02191334021342046,1.2067932740015086,0.43108315434182254,0.024398013314691352,0.013132371508373786,4,10,4,0.0
2019-10-14,147.208740234375,148.1055769290719,146.64699546207544,147.2383049572325,1556900,CRM,0.0,0.0038307478698644815,0.0062650940202177985,-0.023789254840668517,-0.003193154331239678,0.001844504151607751,49.611570492505926,-0.9716041583235153,-0.9239929192428576,-0.047611239080657675,0.082932183099525,0.021055833995993256,0.408320624400888,-0.4243723888046733,0.0,0.002046196180787435,0,10,4,0.0
2019-10-15,150.52999877929688,150.75666668122548,147.45513206987957,147.4945617281332,3942600,CRM,0.022561558095219203,0.046809968212001785,0.03419344071326824,-0.0005231858247846111,0.01932355476930092,0.023086262093430898,56.85962473565012,-0.5657043593475635,-0.8523352072637989,0.2866308479162354,0.08283357233291856,0.020803998806660933,1.0217589617067153,0.5087249349456604,0.02305247417385691,0.01672702510302353,1,10,4,0.0
2019-10-16,144.84347534179688,148.6673399869755,143.7101208394824,145.12927268166482,8988600,CRM,-0.037776678958440946,-0.0005438200510506919,0.01906827425129176,-0.037965475059972165,-0.017281213971740206,-0.01611217218135974,44.94021844851315,-0.6948707242884211,-0.8208423106687234,0.12597158638030226,0.08256688760496983,0.023439595605964824,2.160456290214421,2.954509458864936,-0.0816148636791745,-0.002623279030412251,2,10,4,1.0
2019-10-17,144.05502319335938,145.89796082319063,143.40456931059353,145.4446251143577,5024400,CRM,-0.005443477150606446,-0.0016393317803637952,-0.005646276888750634,-0.04837240442360935,-0.020196746295864876,-0.022061081503057967,43.57622151135146,-0.8510471562480575,-0.8268832797845903,-0.024163876463467182,0.08108965956294617,0.02312079530703929,1.1782252050708426,0.8696137530698818,-0.006413641982071726,0.0028999440451863423,3,10,4,1.0
2019-10-18,142.00511169433594,144.32111480137712,140.33956244348565,144.18314110806432,6080000,CRM,-0.01423005913700015,-0.03534863848270309,-0.026616360510762327,-0.07158516674650828,-0.03052946408995949,-0.03601203399441266,40.163113424460846,-1.127234769172702,-0.8869535776622127,-0.24028119151048932,0.07764988623955019,0.023781950496824106,1.5269744558269898,0.3036300092197517,-0.021728936807106688,-0.014318277002535995,4,10,4,2.0
2019-10-21,142.45848083496094,143.089219948484,140.9309050799891,142.01499498042244,3358000,CRM,0.003192625499290891,-0.032268867947997104,-0.028561733975287384,-0.06530855054911688,-0.024118511722244773,-0.033087046556747324,41.25894483037473,-1.2946088960675581,-0.9684846413432819,-0.3261242547242762,0.0718918030501609,0.02309513800314918,0.8463725450659354,1.1568501509409725,0.0027021505692772342,0.009278128847527729,0,10,4,2.0
2019-10-22,140.27059936523438,143.84808095070667,140.08334610875968,142.9512443212787,4460500,CRM,-0.01535802892817062,-0.06815518167315315,-0.024535555348754845,-0.06392644498770339,-0.035942985589971665,-0.04814194365172819,37.673317586769194,-1.5855209486720128,-1.0918919028090281,-0.4936290458629846,0.07546172056166098,0.023697060550091537,1.1194615140400126,0.1313600162329427,-0.017192722316600195,-0.009587607846127572,1,10,4,2.0
2019-10-23,143.03009033203125,143.4637262916763,139.442758808613,140.0537830946547,4761400,CRM,0.019672625477358707,-0.012519618198102878,-0.01305662982974587,-0.0513758390993716,-0.014353721949227127,-0.02957864402080046,44.253724484627945,-1.575244548675471,-1.1885624319823167,-0.3866821166931542,0.06917526754190566,0.023587933189761948,1.1755599859270551,-0.47028458269363416,0.02312635132931203,0.005447533260811743,2,10,4,2.0
2019-10-24,145.97683715820312,146.63714107954098,144.2817227483772,144.4689760319523,5280100,CRM,0.020602285989830937,0.013340832705737604,0.011679630874342761,-0.027701163233393222,0.007396442585354546,-0.010697072171129696,50.28940484603912,-1.3141736104231825,-1.21368466767049,-0.10048894275269249,0.06191325497852291,0.023225918413283392,1.2808113592231831,0.05089164875408003,0.026387641921740104,0.01432123177416767,3,10,4,2.0
2019-10-25,148.31253051757812,148.4800689433826,144.18315419837785,144.92230227351854,4991400,CRM,0.016000438184885946,0.04441684350644226,0.007498130080087373,0.015041284373969344,0.022739639921056876,0.004010990755431543,54.494997477486095,-0.9083313981053038,-1.1526140137574528,0.24428261565214893,0.06484047554944564,0.02329670903494281,1.2236447767597218,-0.1790460526315789,0.019578852610802493,0.01298153638323698,4,10,4,2.0
2019-10-28,152.55029296875,152.6784167740386,147.26784772753646,149.01224130613636,7576700,CRM,0.028573192274334636,0.07084037450518998,0.036285567866898294,0.04277799438137908,0.04969760313243121,0.031199003022136962,60.95010622568547,-0.24195737356782843,-0.9704826857195279,0.7285253121516995,0.07874662012028297,0.02356510404031854,1.7725762680142243,1.2563132817153067,0.050648162526892956,0.011234358282431568,0,10,4,1.0
2019-10-29,152.84597778320312,153.87093830099917,152.18567391020352,152.54046562205485,5477300,CRM,0.0019382775915985917,0.08965084967823644,0.015385498058110514,0.05010502188707289,0.04909987724996645,0.031628045052375375,61.361953951191005,0.30647527898705107,-0.7150910927782121,1.0215663717652632,0.09054370360888171,0.02262711546079514,1.24778454627052,0.22795650711803606,0.002418552825179165,-0.004887802307324435,1,10,4,1.0
2019-10-30,155.9898223876953,156.12779610575237,152.767132284068,153.4865806349438,4724500,CRM,0.020568710083764374,0.09060843089436088,0.07695442973593147,0.09749009215827975,0.06561107927505816,0.05106587113774386,65.52522759015173,0.9834574079398237,-0.3753813926346049,1.3588388005744285,0.106056637088482,0.02212630181036122,1.0727199450527618,-0.007749821481076946,0.022064465550861907,0.007109141789565182,2,10,4,1.0
2019-10-31,154.22573852539062,155.9898322490718,152.96426015540436,154.29471786977618,4578300,CRM,-0.011308967696112004,0.05650828945038522,0.07060298979216784,0.06455806887387694,0.050205178780594384,0.03792360803346018,61.51955173827733,1.3619243814034405,-0.02792023782699582,1.3898446192304363,0.11493371632412047,0.022182134315877986,1.028809497325338,-0.13291414935323198,-0.011634773370705478,-0.0035594851957521214,3,10,4,1.0
2019-11-01,157.42869567871094,157.77362243650518,154.48195316791802,155.62517250702228,4771100,CRM,0.020767980649306406,0.06146591342834884,0.10861287879251869,0.07910563874370302,0.0678200392576187,0.05786543070530459,65.62809151876789,1.898430137727786,0.3573498372839605,1.5410803004438254,0.1301683644716254,0.021788373239728105,1.0542236560090152,-0.04413591377168735,0.02189409648803628,0.00821001839144469,4,11,4,1.0
2019-11-04,155.31967163085938,158.91685330282093,154.42283492712937,158.61134113821146,5748100,CRM,-0.013396693904875967,0.01815387311433536,0.0902802747896645,0.059139979622618855,0.05042517172476346,0.042860634328976355,61.009001984058486,2.1288936394327607,0.7116585977137206,1.41723504171904,0.13770320346972661,0.02257349779765268,1.2287857507797353,-0.24134517666002353,-0.016461666577869318,0.005133071330765604,0,11,4,2.0
2019-11-05,155.8616943359375,156.81766044154276,153.22047893678564,155.3097994786823,4015000,CRM,0.0034897234805280064,0.019730427954158358,0.11115012726300022,0.08388744181476282,0.04980862557410104,0.04608322095766404,61.75403052541627,2.3284335942855137,1.0350135970280792,1.2934199972574345,0.14235994999038215,0.022536733684522473,0.8456263321510712,-0.2669746042758293,0.002951002067060368,-0.0006553266831680393,1,11,4,2.0
2019-11-06,156.63040161132812,157.68492677739505,155.46748249458793,156.64026654357585,4207400,CRM,0.0049319833116519,0.004106544990100325,0.09508706348241125,0.08078891706317792,0.05084278217033278,0.050497607787259424,62.838530712335825,2.5195548390670126,1.331921845435866,1.1876329936311467,0.14767566112121489,0.021835488991694685,0.8684577722367628,-0.10945073552756901,0.0042832192395461,0.0009840418562712338,2,11,4,2.0
